Index,ID,DAY,Grupe.ID,Grupe.nr_persoane,Grupe.speciality,LANGUAGE,NO_LESSONS_IN_2_WEEKS,PAIR,Profesori.ID,Profesori.NAME,SEMESTER,SUBJECT,TYPE
16843,42,SATURDAY,37,16,AI-221,ro,2,1,159,Lucas Aguirre,3,POO,lab
16844,42,SATURDAY,37,16,AI-221,ro,2,5,159,Lucas Aguirre,3,POO,lab
16750,43,SATURDAY,37,16,AI-221,ro,2,2,43,Jeffery Roy,3,MN,teorie
16751,43,SATURDAY,37,16,AI-221,ro,2,4,43,Jeffery Roy,3,MN,teorie
16752,43,SATURDAY,37,16,AI-221,ro,2,5,43,Jeffery Roy,3,MN,teorie
16753,43,SATURDAY,37,16,AI-221,ro,2,6,43,Jeffery Roy,3,MN,teorie
16773,43,SATURDAY,37,16,AI-221,ro,1,2,160,Ariah Sanford,3,MN,lab
16774,43,SATURDAY,37,16,AI-221,ro,1,3,160,Ariah Sanford,3,MN,lab
16775,43,SATURDAY,37,16,AI-221,ro,1,6,160,Ariah Sanford,3,MN,lab
16776,43,SATURDAY,37,16,AI-221,ro,1,7,160,Ariah Sanford,3,MN,lab
16863,44,SATURDAY,37,16,AI-221,ro,2,1,44,Savanna Griffith,3,Analiza și sinteza dispozitivelor numerice,teorie
16864,44,SATURDAY,37,16,AI-221,ro,2,3,44,Savanna Griffith,3,Analiza și sinteza dispozitivelor numerice,teorie
16865,44,SATURDAY,37,16,AI-221,ro,2,6,44,Savanna Griffith,3,Analiza și sinteza dispozitivelor numerice,teorie
16884,44,SATURDAY,37,16,AI-221,ro,1,1,44,Savanna Griffith,3,Analiza și sinteza dispozitivelor numerice,practica
16885,44,SATURDAY,37,16,AI-221,ro,1,3,44,Savanna Griffith,3,Analiza și sinteza dispozitivelor numerice,practica
16886,44,SATURDAY,37,16,AI-221,ro,1,6,44,Savanna Griffith,3,Analiza și sinteza dispozitivelor numerice,practica
16910,44,SATURDAY,37,16,AI-221,ro,1,3,161,Truett Santos,3,Analiza și sinteza dispozitivelor numerice,lab
16953,45,SATURDAY,37,16,AI-221,ro,2,1,45,Franklin Gray,3,DPI,teorie
16954,45,SATURDAY,37,16,AI-221,ro,2,3,45,Franklin Gray,3,DPI,teorie
16955,45,SATURDAY,37,16,AI-221,ro,2,4,45,Franklin Gray,3,DPI,teorie
16956,45,SATURDAY,37,16,AI-221,ro,2,5,45,Franklin Gray,3,DPI,teorie
16931,46,SATURDAY,37,16,AI-221,ro,2,1,46,Sarah Strong,3,Bazele statului și dreptului,teorie
16932,46,SATURDAY,37,16,AI-221,ro,2,4,46,Sarah Strong,3,Bazele statului și dreptului,teorie
16933,46,SATURDAY,37,16,AI-221,ro,2,5,46,Sarah Strong,3,Bazele statului și dreptului,teorie
16934,46,SATURDAY,37,16,AI-221,ro,2,6,46,Sarah Strong,3,Bazele statului și dreptului,teorie
17041,47,SATURDAY,37,16,AI-221,ro,2,2,47,Axl Moyer,3,Filosofie și gândire inginerească,teorie
17042,47,SATURDAY,37,16,AI-221,ro,2,3,47,Axl Moyer,3,Filosofie și gândire inginerească,teorie
17043,47,SATURDAY,37,16,AI-221,ro,2,4,47,Axl Moyer,3,Filosofie și gândire inginerească,teorie
17044,47,SATURDAY,37,16,AI-221,ro,2,5,47,Axl Moyer,3,Filosofie și gândire inginerească,teorie
17063,47,SATURDAY,37,16,AI-221,ro,2,2,47,Axl Moyer,3,Filosofie și gândire inginerească,practica
17064,47,SATURDAY,37,16,AI-221,ro,2,3,47,Axl Moyer,3,Filosofie și gândire inginerească,practica
17065,47,SATURDAY,37,16,AI-221,ro,2,4,47,Axl Moyer,3,Filosofie și gândire inginerească,practica
17066,47,SATURDAY,37,16,AI-221,ro,2,5,47,Axl Moyer,3,Filosofie și gândire inginerească,practica
16975,54,SATURDAY,37,16,AI-221,ro,2,1,54,Hanna Welch,3,Traductoare și măsurători,teorie
16976,54,SATURDAY,37,16,AI-221,ro,2,2,54,Hanna Welch,3,Traductoare și măsurători,teorie
16977,54,SATURDAY,37,16,AI-221,ro,2,6,54,Hanna Welch,3,Traductoare și măsurători,teorie
16978,54,SATURDAY,37,16,AI-221,ro,2,7,54,Hanna Welch,3,Traductoare și măsurători,teorie
16997,54,SATURDAY,37,16,AI-221,ro,1,1,54,Hanna Welch,3,Traductoare și măsurători,practica
16998,54,SATURDAY,37,16,AI-221,ro,1,2,54,Hanna Welch,3,Traductoare și măsurători,practica
16999,54,SATURDAY,37,16,AI-221,ro,1,6,54,Hanna Welch,3,Traductoare și măsurători,practica
17000,54,SATURDAY,37,16,AI-221,ro,1,7,54,Hanna Welch,3,Traductoare și măsurători,practica
17019,54,SATURDAY,37,16,AI-221,ro,3,3,171,Blaze Poole,3,Traductoare și măsurători,lab
17020,54,SATURDAY,37,16,AI-221,ro,3,5,171,Blaze Poole,3,Traductoare și măsurători,lab
17021,54,SATURDAY,37,16,AI-221,ro,3,6,171,Blaze Poole,3,Traductoare și măsurători,lab
17022,54,SATURDAY,37,16,AI-221,ro,3,7,171,Blaze Poole,3,Traductoare și măsurători,lab
17430,115,SATURDAY,38,21,CR-221,ro,2,3,115,Ishaan Novak,3,Ed. Fizică3,practica
17431,115,SATURDAY,38,21,CR-221,ro,2,4,115,Ishaan Novak,3,Ed. Fizică3,practica
17432,115,SATURDAY,38,21,CR-221,ro,2,6,115,Ishaan Novak,3,Ed. Fizică3,practica
17433,115,SATURDAY,38,21,CR-221,ro,2,7,115,Ishaan Novak,3,Ed. Fizică3,practica
17215,41,SATURDAY,38,21,CR-221,ro,3,3,41,Luciano Harrell,3,CDE,teorie
17216,41,SATURDAY,38,21,CR-221,ro,3,5,41,Luciano Harrell,3,CDE,teorie
17235,41,SATURDAY,38,21,CR-221,ro,2,1,158,Annabelle Davis,3,CDE,lab
17236,41,SATURDAY,38,21,CR-221,ro,2,3,158,Annabelle Davis,3,CDE,lab
17237,41,SATURDAY,38,21,CR-221,ro,2,4,158,Annabelle Davis,3,CDE,lab
17238,41,SATURDAY,38,21,CR-221,ro,2,5,158,Annabelle Davis,3,CDE,lab
17239,41,SATURDAY,38,21,CR-221,ro,2,7,158,Annabelle Davis,3,CDE,lab
17259,42,SATURDAY,38,21,CR-221,ro,2,3,42,Kara Whitney,3,POO,teorie
17260,42,SATURDAY,38,21,CR-221,ro,2,4,42,Kara Whitney,3,POO,teorie
17261,42,SATURDAY,38,21,CR-221,ro,2,5,42,Kara Whitney,3,POO,teorie
17262,42,SATURDAY,38,21,CR-221,ro,2,6,42,Kara Whitney,3,POO,teorie
17282,42,SATURDAY,38,21,CR-221,ro,1,3,42,Kara Whitney,3,POO,practica
17283,42,SATURDAY,38,21,CR-221,ro,1,4,42,Kara Whitney,3,POO,practica
17284,42,SATURDAY,38,21,CR-221,ro,1,5,42,Kara Whitney,3,POO,practica
17285,42,SATURDAY,38,21,CR-221,ro,1,6,42,Kara Whitney,3,POO,practica
17306,42,SATURDAY,38,21,CR-221,ro,2,1,159,Lucas Aguirre,3,POO,lab
17307,42,SATURDAY,38,21,CR-221,ro,2,5,159,Lucas Aguirre,3,POO,lab
17168,43,SATURDAY,38,21,CR-221,ro,2,2,43,Jeffery Roy,3,MN,teorie
17169,43,SATURDAY,38,21,CR-221,ro,2,4,43,Jeffery Roy,3,MN,teorie
17170,43,SATURDAY,38,21,CR-221,ro,2,5,43,Jeffery Roy,3,MN,teorie
17171,43,SATURDAY,38,21,CR-221,ro,2,6,43,Jeffery Roy,3,MN,teorie
17191,43,SATURDAY,38,21,CR-221,ro,1,2,160,Ariah Sanford,3,MN,lab
17192,43,SATURDAY,38,21,CR-221,ro,1,3,160,Ariah Sanford,3,MN,lab
17193,43,SATURDAY,38,21,CR-221,ro,1,6,160,Ariah Sanford,3,MN,lab
17194,43,SATURDAY,38,21,CR-221,ro,1,7,160,Ariah Sanford,3,MN,lab
17326,44,SATURDAY,38,21,CR-221,ro,2,1,44,Savanna Griffith,3,Analiza și sinteza dispozitivelor numerice,teorie
17327,44,SATURDAY,38,21,CR-221,ro,2,3,44,Savanna Griffith,3,Analiza și sinteza dispozitivelor numerice,teorie
17328,44,SATURDAY,38,21,CR-221,ro,2,6,44,Savanna Griffith,3,Analiza și sinteza dispozitivelor numerice,teorie
17347,44,SATURDAY,38,21,CR-221,ro,1,1,44,Savanna Griffith,3,Analiza și sinteza dispozitivelor numerice,practica
17348,44,SATURDAY,38,21,CR-221,ro,1,3,44,Savanna Griffith,3,Analiza și sinteza dispozitivelor numerice,practica
17349,44,SATURDAY,38,21,CR-221,ro,1,6,44,Savanna Griffith,3,Analiza și sinteza dispozitivelor numerice,practica
17373,44,SATURDAY,38,21,CR-221,ro,1,3,161,Truett Santos,3,Analiza și sinteza dispozitivelor numerice,lab
17103,45,SATURDAY,38,21,CR-221,ro,2,1,45,Franklin Gray,3,DPI,teorie
17104,45,SATURDAY,38,21,CR-221,ro,2,3,45,Franklin Gray,3,DPI,teorie
17105,45,SATURDAY,38,21,CR-221,ro,2,4,45,Franklin Gray,3,DPI,teorie
17106,45,SATURDAY,38,21,CR-221,ro,2,5,45,Franklin Gray,3,DPI,teorie
17125,47,SATURDAY,38,21,CR-221,ro,2,2,47,Axl Moyer,3,Filosofie și gândire inginerească,teorie
17126,47,SATURDAY,38,21,CR-221,ro,2,3,47,Axl Moyer,3,Filosofie și gândire inginerească,teorie
17127,47,SATURDAY,38,21,CR-221,ro,2,4,47,Axl Moyer,3,Filosofie și gândire inginerească,teorie
17128,47,SATURDAY,38,21,CR-221,ro,2,5,47,Axl Moyer,3,Filosofie și gândire inginerească,teorie
17147,47,SATURDAY,38,21,CR-221,ro,2,2,47,Axl Moyer,3,Filosofie și gândire inginerească,practica
17148,47,SATURDAY,38,21,CR-221,ro,2,3,47,Axl Moyer,3,Filosofie și gândire inginerească,practica
17149,47,SATURDAY,38,21,CR-221,ro,2,4,47,Axl Moyer,3,Filosofie și gândire inginerească,practica
17150,47,SATURDAY,38,21,CR-221,ro,2,5,47,Axl Moyer,3,Filosofie și gândire inginerească,practica
17389,49,SATURDAY,38,21,CR-221,ro,2,1,49,Memphis Nash,3,Procese stochastice,teorie
17390,49,SATURDAY,38,21,CR-221,ro,2,2,49,Memphis Nash,3,Procese stochastice,teorie
17391,49,SATURDAY,38,21,CR-221,ro,2,3,49,Memphis Nash,3,Procese stochastice,teorie
17392,49,SATURDAY,38,21,CR-221,ro,2,4,49,Memphis Nash,3,Procese stochastice,teorie
17393,49,SATURDAY,38,21,CR-221,ro,2,5,49,Memphis Nash,3,Procese stochastice,teorie
17394,49,SATURDAY,38,21,CR-221,ro,2,7,49,Memphis Nash,3,Procese stochastice,teorie
17410,49,SATURDAY,38,21,CR-221,ro,1,1,49,Memphis Nash,3,Procese stochastice,practica
17411,49,SATURDAY,38,21,CR-221,ro,1,2,49,Memphis Nash,3,Procese stochastice,practica
17412,49,SATURDAY,38,21,CR-221,ro,1,3,49,Memphis Nash,3,Procese stochastice,practica
17413,49,SATURDAY,38,21,CR-221,ro,1,4,49,Memphis Nash,3,Procese stochastice,practica
17414,49,SATURDAY,38,21,CR-221,ro,1,5,49,Memphis Nash,3,Procese stochastice,practica
17415,49,SATURDAY,38,21,CR-221,ro,1,7,49,Memphis Nash,3,Procese stochastice,practica
17779,115,SATURDAY,39,25,CR-222,ro,2,3,115,Ishaan Novak,3,Ed. Fizică3,practica
17780,115,SATURDAY,39,25,CR-222,ro,2,4,115,Ishaan Novak,3,Ed. Fizică3,practica
17781,115,SATURDAY,39,25,CR-222,ro,2,6,115,Ishaan Novak,3,Ed. Fizică3,practica
17782,115,SATURDAY,39,25,CR-222,ro,2,7,115,Ishaan Novak,3,Ed. Fizică3,practica
17564,41,SATURDAY,39,25,CR-222,ro,3,3,41,Luciano Harrell,3,CDE,teorie
17565,41,SATURDAY,39,25,CR-222,ro,3,5,41,Luciano Harrell,3,CDE,teorie
17584,41,SATURDAY,39,25,CR-222,ro,2,1,158,Annabelle Davis,3,CDE,lab
17585,41,SATURDAY,39,25,CR-222,ro,2,3,158,Annabelle Davis,3,CDE,lab
17586,41,SATURDAY,39,25,CR-222,ro,2,4,158,Annabelle Davis,3,CDE,lab
17587,41,SATURDAY,39,25,CR-222,ro,2,5,158,Annabelle Davis,3,CDE,lab
17588,41,SATURDAY,39,25,CR-222,ro,2,7,158,Annabelle Davis,3,CDE,lab
17608,42,SATURDAY,39,25,CR-222,ro,2,3,42,Kara Whitney,3,POO,teorie
17609,42,SATURDAY,39,25,CR-222,ro,2,4,42,Kara Whitney,3,POO,teorie
17610,42,SATURDAY,39,25,CR-222,ro,2,5,42,Kara Whitney,3,POO,teorie
17611,42,SATURDAY,39,25,CR-222,ro,2,6,42,Kara Whitney,3,POO,teorie
17631,42,SATURDAY,39,25,CR-222,ro,1,3,42,Kara Whitney,3,POO,practica
17632,42,SATURDAY,39,25,CR-222,ro,1,4,42,Kara Whitney,3,POO,practica
17633,42,SATURDAY,39,25,CR-222,ro,1,5,42,Kara Whitney,3,POO,practica
17634,42,SATURDAY,39,25,CR-222,ro,1,6,42,Kara Whitney,3,POO,practica
17655,42,SATURDAY,39,25,CR-222,ro,2,1,159,Lucas Aguirre,3,POO,lab
17656,42,SATURDAY,39,25,CR-222,ro,2,5,159,Lucas Aguirre,3,POO,lab
17517,43,SATURDAY,39,25,CR-222,ro,2,2,43,Jeffery Roy,3,MN,teorie
17518,43,SATURDAY,39,25,CR-222,ro,2,4,43,Jeffery Roy,3,MN,teorie
17519,43,SATURDAY,39,25,CR-222,ro,2,5,43,Jeffery Roy,3,MN,teorie
17520,43,SATURDAY,39,25,CR-222,ro,2,6,43,Jeffery Roy,3,MN,teorie
17540,43,SATURDAY,39,25,CR-222,ro,1,2,160,Ariah Sanford,3,MN,lab
17541,43,SATURDAY,39,25,CR-222,ro,1,3,160,Ariah Sanford,3,MN,lab
17542,43,SATURDAY,39,25,CR-222,ro,1,6,160,Ariah Sanford,3,MN,lab
17543,43,SATURDAY,39,25,CR-222,ro,1,7,160,Ariah Sanford,3,MN,lab
17675,44,SATURDAY,39,25,CR-222,ro,2,1,44,Savanna Griffith,3,Analiza și sinteza dispozitivelor numerice,teorie
17676,44,SATURDAY,39,25,CR-222,ro,2,3,44,Savanna Griffith,3,Analiza și sinteza dispozitivelor numerice,teorie
17677,44,SATURDAY,39,25,CR-222,ro,2,6,44,Savanna Griffith,3,Analiza și sinteza dispozitivelor numerice,teorie
17696,44,SATURDAY,39,25,CR-222,ro,1,1,44,Savanna Griffith,3,Analiza și sinteza dispozitivelor numerice,practica
17697,44,SATURDAY,39,25,CR-222,ro,1,3,44,Savanna Griffith,3,Analiza și sinteza dispozitivelor numerice,practica
17698,44,SATURDAY,39,25,CR-222,ro,1,6,44,Savanna Griffith,3,Analiza și sinteza dispozitivelor numerice,practica
17722,44,SATURDAY,39,25,CR-222,ro,1,3,161,Truett Santos,3,Analiza și sinteza dispozitivelor numerice,lab
17452,45,SATURDAY,39,25,CR-222,ro,2,1,45,Franklin Gray,3,DPI,teorie
17453,45,SATURDAY,39,25,CR-222,ro,2,3,45,Franklin Gray,3,DPI,teorie
17454,45,SATURDAY,39,25,CR-222,ro,2,4,45,Franklin Gray,3,DPI,teorie
17455,45,SATURDAY,39,25,CR-222,ro,2,5,45,Franklin Gray,3,DPI,teorie
17474,47,SATURDAY,39,25,CR-222,ro,2,2,47,Axl Moyer,3,Filosofie și gândire inginerească,teorie
17475,47,SATURDAY,39,25,CR-222,ro,2,3,47,Axl Moyer,3,Filosofie și gândire inginerească,teorie
17476,47,SATURDAY,39,25,CR-222,ro,2,4,47,Axl Moyer,3,Filosofie și gândire inginerească,teorie
17477,47,SATURDAY,39,25,CR-222,ro,2,5,47,Axl Moyer,3,Filosofie și gândire inginerească,teorie
17496,47,SATURDAY,39,25,CR-222,ro,2,2,47,Axl Moyer,3,Filosofie și gândire inginerească,practica
17497,47,SATURDAY,39,25,CR-222,ro,2,3,47,Axl Moyer,3,Filosofie și gândire inginerească,practica
17498,47,SATURDAY,39,25,CR-222,ro,2,4,47,Axl Moyer,3,Filosofie și gândire inginerească,practica
17499,47,SATURDAY,39,25,CR-222,ro,2,5,47,Axl Moyer,3,Filosofie și gândire inginerească,practica
17738,49,SATURDAY,39,25,CR-222,ro,2,1,49,Memphis Nash,3,Procese stochastice,teorie
17739,49,SATURDAY,39,25,CR-222,ro,2,2,49,Memphis Nash,3,Procese stochastice,teorie
17740,49,SATURDAY,39,25,CR-222,ro,2,3,49,Memphis Nash,3,Procese stochastice,teorie
17741,49,SATURDAY,39,25,CR-222,ro,2,4,49,Memphis Nash,3,Procese stochastice,teorie
17742,49,SATURDAY,39,25,CR-222,ro,2,5,49,Memphis Nash,3,Procese stochastice,teorie
17743,49,SATURDAY,39,25,CR-222,ro,2,7,49,Memphis Nash,3,Procese stochastice,teorie
17759,49,SATURDAY,39,25,CR-222,ro,1,1,49,Memphis Nash,3,Procese stochastice,practica
17760,49,SATURDAY,39,25,CR-222,ro,1,2,49,Memphis Nash,3,Procese stochastice,practica
17761,49,SATURDAY,39,25,CR-222,ro,1,3,49,Memphis Nash,3,Procese stochastice,practica
17762,49,SATURDAY,39,25,CR-222,ro,1,4,49,Memphis Nash,3,Procese stochastice,practica
17763,49,SATURDAY,39,25,CR-222,ro,1,5,49,Memphis Nash,3,Procese stochastice,practica
17764,49,SATURDAY,39,25,CR-222,ro,1,7,49,Memphis Nash,3,Procese stochastice,practica
717,10,SATURDAY,4,28,CR-232,ro,1,1,10,Nathalie Chavez,1,Grafica inginerească,teorie
718,10,SATURDAY,4,28,CR-232,ro,1,2,10,Nathalie Chavez,1,Grafica inginerească,teorie
719,10,SATURDAY,4,28,CR-232,ro,1,3,10,Nathalie Chavez,1,Grafica inginerească,teorie
720,10,SATURDAY,4,28,CR-232,ro,1,4,10,Nathalie Chavez,1,Grafica inginerească,teorie
721,10,SATURDAY,4,28,CR-232,ro,1,5,10,Nathalie Chavez,1,Grafica inginerească,teorie
773,10,SATURDAY,4,28,CR-232,ro,2,2,127,Victor Harmon,1,Grafica inginerească,lab
774,10,SATURDAY,4,28,CR-232,ro,2,3,127,Victor Harmon,1,Grafica inginerească,lab
775,10,SATURDAY,4,28,CR-232,ro,2,4,127,Victor Harmon,1,Grafica inginerească,lab
776,10,SATURDAY,4,28,CR-232,ro,2,5,127,Victor Harmon,1,Grafica inginerească,lab
777,10,SATURDAY,4,28,CR-232,ro,2,6,127,Victor Harmon,1,Grafica inginerească,lab
778,10,SATURDAY,4,28,CR-232,ro,2,7,127,Victor Harmon,1,Grafica inginerească,lab
896,11,SATURDAY,4,28,CR-232,ro,2,1,11,Ian Gibbs,1,Fizica,teorie
897,11,SATURDAY,4,28,CR-232,ro,2,2,11,Ian Gibbs,1,Fizica,teorie
898,11,SATURDAY,4,28,CR-232,ro,2,3,11,Ian Gibbs,1,Fizica,teorie
899,11,SATURDAY,4,28,CR-232,ro,2,4,11,Ian Gibbs,1,Fizica,teorie
900,11,SATURDAY,4,28,CR-232,ro,2,6,11,Ian Gibbs,1,Fizica,teorie
901,11,SATURDAY,4,28,CR-232,ro,2,7,11,Ian Gibbs,1,Fizica,teorie
1019,11,SATURDAY,4,28,CR-232,ro,2,1,11,Ian Gibbs,1,Fizica,practica
1020,11,SATURDAY,4,28,CR-232,ro,2,2,11,Ian Gibbs,1,Fizica,practica
1021,11,SATURDAY,4,28,CR-232,ro,2,3,11,Ian Gibbs,1,Fizica,practica
1022,11,SATURDAY,4,28,CR-232,ro,2,4,11,Ian Gibbs,1,Fizica,practica
1023,11,SATURDAY,4,28,CR-232,ro,2,6,11,Ian Gibbs,1,Fizica,practica
1024,11,SATURDAY,4,28,CR-232,ro,2,7,11,Ian Gibbs,1,Fizica,practica
1092,11,SATURDAY,4,28,CR-232,ro,2,1,128,Maren Sparks,1,Fizica,lab
1093,11,SATURDAY,4,28,CR-232,ro,2,2,128,Maren Sparks,1,Fizica,lab
1094,11,SATURDAY,4,28,CR-232,ro,2,4,128,Maren Sparks,1,Fizica,lab
1095,11,SATURDAY,4,28,CR-232,ro,2,6,128,Maren Sparks,1,Fizica,lab
1096,11,SATURDAY,4,28,CR-232,ro,2,7,128,Maren Sparks,1,Fizica,lab
469,3,SATURDAY,4,28,CR-232,ro,2,1,3,Karlas Nasar,1,ALGA,teorie
470,3,SATURDAY,4,28,CR-232,ro,2,2,3,Karlas Nasar,1,ALGA,teorie
471,3,SATURDAY,4,28,CR-232,ro,2,3,3,Karlas Nasar,1,ALGA,teorie
472,3,SATURDAY,4,28,CR-232,ro,2,4,3,Karlas Nasar,1,ALGA,teorie
473,3,SATURDAY,4,28,CR-232,ro,2,5,3,Karlas Nasar,1,ALGA,teorie
474,3,SATURDAY,4,28,CR-232,ro,2,6,3,Karlas Nasar,1,ALGA,teorie
475,3,SATURDAY,4,28,CR-232,ro,2,7,3,Karlas Nasar,1,ALGA,teorie
595,3,SATURDAY,4,28,CR-232,ro,1,1,3,Karlas Nasar,1,ALGA,practica
596,3,SATURDAY,4,28,CR-232,ro,1,2,3,Karlas Nasar,1,ALGA,practica
597,3,SATURDAY,4,28,CR-232,ro,1,3,3,Karlas Nasar,1,ALGA,practica
598,3,SATURDAY,4,28,CR-232,ro,1,4,3,Karlas Nasar,1,ALGA,practica
599,3,SATURDAY,4,28,CR-232,ro,1,5,3,Karlas Nasar,1,ALGA,practica
600,3,SATURDAY,4,28,CR-232,ro,1,6,3,Karlas Nasar,1,ALGA,practica
601,3,SATURDAY,4,28,CR-232,ro,1,7,3,Karlas Nasar,1,ALGA,practica
1760,39,SATURDAY,4,28,CR-232,ro,2,1,39,Blaise Bates,1,L. Engleză 1-2,practica
1761,39,SATURDAY,4,28,CR-232,ro,2,2,39,Blaise Bates,1,L. Engleză 1-2,practica
1762,39,SATURDAY,4,28,CR-232,ro,2,3,39,Blaise Bates,1,L. Engleză 1-2,practica
1763,39,SATURDAY,4,28,CR-232,ro,2,5,39,Blaise Bates,1,L. Engleză 1-2,practica
1764,39,SATURDAY,4,28,CR-232,ro,2,6,39,Blaise Bates,1,L. Engleză 1-2,practica
1765,39,SATURDAY,4,28,CR-232,ro,2,7,39,Blaise Bates,1,L. Engleză 1-2,practica
1153,4,SATURDAY,4,28,CR-232,ro,2,1,4,Michael Phelps,1,PC,teorie
1154,4,SATURDAY,4,28,CR-232,ro,2,2,4,Michael Phelps,1,PC,teorie
1155,4,SATURDAY,4,28,CR-232,ro,2,3,4,Michael Phelps,1,PC,teorie
1156,4,SATURDAY,4,28,CR-232,ro,2,4,4,Michael Phelps,1,PC,teorie
1157,4,SATURDAY,4,28,CR-232,ro,2,5,4,Michael Phelps,1,PC,teorie
1158,4,SATURDAY,4,28,CR-232,ro,2,6,4,Michael Phelps,1,PC,teorie
1159,4,SATURDAY,4,28,CR-232,ro,2,7,4,Michael Phelps,1,PC,teorie
1216,4,SATURDAY,4,28,CR-232,ro,2,1,4,Michael Phelps,1,PC,practica
1217,4,SATURDAY,4,28,CR-232,ro,2,2,4,Michael Phelps,1,PC,practica
1218,4,SATURDAY,4,28,CR-232,ro,2,3,4,Michael Phelps,1,PC,practica
1219,4,SATURDAY,4,28,CR-232,ro,2,4,4,Michael Phelps,1,PC,practica
1220,4,SATURDAY,4,28,CR-232,ro,2,5,4,Michael Phelps,1,PC,practica
1221,4,SATURDAY,4,28,CR-232,ro,2,6,4,Michael Phelps,1,PC,practica
1222,4,SATURDAY,4,28,CR-232,ro,2,7,4,Michael Phelps,1,PC,practica
1291,4,SATURDAY,4,28,CR-232,ro,2,1,121,Hakeem Davenport,1,PC,lab
1292,4,SATURDAY,4,28,CR-232,ro,2,2,121,Hakeem Davenport,1,PC,lab
1293,4,SATURDAY,4,28,CR-232,ro,2,3,121,Hakeem Davenport,1,PC,lab
1294,4,SATURDAY,4,28,CR-232,ro,2,4,121,Hakeem Davenport,1,PC,lab
1295,4,SATURDAY,4,28,CR-232,ro,2,5,121,Hakeem Davenport,1,PC,lab
1296,4,SATURDAY,4,28,CR-232,ro,2,6,121,Hakeem Davenport,1,PC,lab
1297,4,SATURDAY,4,28,CR-232,ro,2,7,121,Hakeem Davenport,1,PC,lab
1817,40,SATURDAY,4,28,CR-232,ro,2,3,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
1818,40,SATURDAY,4,28,CR-232,ro,2,6,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
1819,40,SATURDAY,4,28,CR-232,ro,2,7,40,Madilyn Ramsey,1,Ed. Fizică 1-2,practica
1354,5,SATURDAY,4,28,CR-232,ro,2,1,5,Usain Bold,1,PSA,teorie
1355,5,SATURDAY,4,28,CR-232,ro,2,2,5,Usain Bold,1,PSA,teorie
1356,5,SATURDAY,4,28,CR-232,ro,2,3,5,Usain Bold,1,PSA,teorie
1357,5,SATURDAY,4,28,CR-232,ro,2,4,5,Usain Bold,1,PSA,teorie
1358,5,SATURDAY,4,28,CR-232,ro,2,5,5,Usain Bold,1,PSA,teorie
1359,5,SATURDAY,4,28,CR-232,ro,2,6,5,Usain Bold,1,PSA,teorie
1360,5,SATURDAY,4,28,CR-232,ro,2,7,5,Usain Bold,1,PSA,teorie
1417,5,SATURDAY,4,28,CR-232,ro,1,1,5,Usain Bold,1,PSA,practica
1418,5,SATURDAY,4,28,CR-232,ro,1,2,5,Usain Bold,1,PSA,practica
1419,5,SATURDAY,4,28,CR-232,ro,1,3,5,Usain Bold,1,PSA,practica
1420,5,SATURDAY,4,28,CR-232,ro,1,4,5,Usain Bold,1,PSA,practica
1421,5,SATURDAY,4,28,CR-232,ro,1,5,5,Usain Bold,1,PSA,practica
1422,5,SATURDAY,4,28,CR-232,ro,1,6,5,Usain Bold,1,PSA,practica
1423,5,SATURDAY,4,28,CR-232,ro,1,7,5,Usain Bold,1,PSA,practica
1476,5,SATURDAY,4,28,CR-232,ro,1,1,122,Adrianna Zimmerman,1,PSA,lab
1477,5,SATURDAY,4,28,CR-232,ro,1,2,122,Adrianna Zimmerman,1,PSA,lab
1478,5,SATURDAY,4,28,CR-232,ro,1,3,122,Adrianna Zimmerman,1,PSA,lab
1479,5,SATURDAY,4,28,CR-232,ro,1,6,122,Adrianna Zimmerman,1,PSA,lab
1480,5,SATURDAY,4,28,CR-232,ro,1,7,122,Adrianna Zimmerman,1,PSA,lab
18128,115,SATURDAY,40,25,CR-223,ru,2,3,115,Ishaan Novak,3,Ed. Fizică3,practica
18129,115,SATURDAY,40,25,CR-223,ru,2,4,115,Ishaan Novak,3,Ed. Fizică3,practica
18130,115,SATURDAY,40,25,CR-223,ru,2,6,115,Ishaan Novak,3,Ed. Fizică3,practica
18131,115,SATURDAY,40,25,CR-223,ru,2,7,115,Ishaan Novak,3,Ed. Fizică3,practica
17913,41,SATURDAY,40,25,CR-223,ru,3,3,41,Luciano Harrell,3,CDE,teorie
17914,41,SATURDAY,40,25,CR-223,ru,3,5,41,Luciano Harrell,3,CDE,teorie
17933,41,SATURDAY,40,25,CR-223,ru,2,1,158,Annabelle Davis,3,CDE,lab
17934,41,SATURDAY,40,25,CR-223,ru,2,3,158,Annabelle Davis,3,CDE,lab
17935,41,SATURDAY,40,25,CR-223,ru,2,4,158,Annabelle Davis,3,CDE,lab
17936,41,SATURDAY,40,25,CR-223,ru,2,5,158,Annabelle Davis,3,CDE,lab
17937,41,SATURDAY,40,25,CR-223,ru,2,7,158,Annabelle Davis,3,CDE,lab
17957,42,SATURDAY,40,25,CR-223,ru,2,3,42,Kara Whitney,3,POO,teorie
17958,42,SATURDAY,40,25,CR-223,ru,2,4,42,Kara Whitney,3,POO,teorie
17959,42,SATURDAY,40,25,CR-223,ru,2,5,42,Kara Whitney,3,POO,teorie
